link,text,user_description,user_name,year
https://t.co/YMGkfve3rU,@dyaoq2 @Lsun4868 共产党“挟洋屌自重”，“挟洋绿自重”，做一个堂堂正正的国际卖淫国际慰安国际舔洋屌的中国人，毕竟共产党累世巨妓祖传卖淫！农民带婊舔洋屌，工人带婊舔洋屌，穷人带婊舔洋屌，人民带婊舔洋屌；习近平舔洋屌，吸精瓶吸洋精！齐心舔洋屌吸洋精，彭丽媛舔洋屌吸洋精，习明泽舔洋屌吸洋精！ https://t.co/YMGkfve3rU,"prophesy秘谶：四鸟相继飞，白羽撞山尽！
毛泽东靠皇军他皇球恩婊叔苏俄他白球恩婊叔裤裆里的“枪杆子出政权”！
习近平靠亚非拉他白球恩婊叔黑球恩婊叔裤裆里的“枪杆子保政权”！
“讲好中国共产党国际卖淫国际慰安国际舔洋屌故事”，传播中国共产党“学妓强国”的光辉事迹！",Prophesy秘谶,2022
https://t.co/YiONVSLALl,@XHNews 共产党“挟洋屌自重”，“挟洋绿自重”，做一个堂堂正正的国际卖淫国际慰安国际舔洋屌的中国人，毕竟共产党累世巨妓祖传卖淫！农民带婊舔洋屌，工人带婊舔洋屌，穷人带婊舔洋屌，人民带婊舔洋屌；习近平舔洋屌，吸精瓶吸洋精！齐心舔洋屌吸洋精，彭丽媛舔洋屌吸洋精，习明泽舔洋屌吸洋精！ https://t.co/YiONVSLALl,"prophesy秘谶：四鸟相继飞，白羽撞山尽！
毛泽东靠皇军他皇球恩婊叔苏俄他白球恩婊叔裤裆里的“枪杆子出政权”！
习近平靠亚非拉他白球恩婊叔黑球恩婊叔裤裆里的“枪杆子保政权”！
“讲好中国共产党国际卖淫国际慰安国际舔洋屌故事”，传播中国共产党“学妓强国”的光辉事迹！",Prophesy秘谶,2022
https://t.co/jgTRh60q2M,共产党“挟洋屌自重”，“挟洋绿自重”，做一个堂堂正正的国际卖淫国际慰安国际舔洋屌的中国人，毕竟共产党累世巨妓祖传卖淫！农民带婊舔洋屌，工人带婊舔洋屌，穷人带婊舔洋屌，人民带婊舔洋屌；习近平舔洋屌，吸精瓶吸洋精！齐心舔洋屌吸洋精，彭丽媛舔洋屌吸洋精，习明泽舔洋屌吸洋精！ https://t.co/jgTRh60q2M https://t.co/e6MY8HMKxD,"prophesy秘谶：四鸟相继飞，白羽撞山尽！
毛泽东靠皇军他皇球恩婊叔苏俄他白球恩婊叔裤裆里的“枪杆子出政权”！
习近平靠亚非拉他白球恩婊叔黑球恩婊叔裤裆里的“枪杆子保政权”！
“讲好中国共产党国际卖淫国际慰安国际舔洋屌故事”，传播中国共产党“学妓强国”的光辉事迹！",Prophesy秘谶,2022
https://t.co/tKgPnCgzJ3,@Chunyu_China 共产党“挟洋屌自重”，“挟洋绿自重”，做一个堂堂正正的国际卖淫国际慰安国际舔洋屌的中国人，毕竟共产党累世巨妓祖传卖淫！农民带婊舔洋屌，工人带婊舔洋屌，穷人带婊舔洋屌，人民带婊舔洋屌；习近平舔洋屌，吸精瓶吸洋精！齐心舔洋屌吸洋精，彭丽媛舔洋屌吸洋精，习明泽舔洋屌吸洋精！ https://t.co/tKgPnCgzJ3,"prophesy秘谶：四鸟相继飞，白羽撞山尽！
毛泽东靠皇军他皇球恩婊叔苏俄他白球恩婊叔裤裆里的“枪杆子出政权”！
习近平靠亚非拉他白球恩婊叔黑球恩婊叔裤裆里的“枪杆子保政权”！
“讲好中国共产党国际卖淫国际慰安国际舔洋屌故事”，传播中国共产党“学妓强国”的光辉事迹！",Prophesy秘谶,2022
https://t.co/L4eShx9X14,共产党“挟洋屌自重”，“挟洋绿自重”，做一个堂堂正正的国际卖淫国际慰安国际舔洋屌的中国人，毕竟共产党累世巨妓祖传卖淫！农民带婊舔洋屌，工人带婊舔洋屌，穷人带婊舔洋屌，人民带婊舔洋屌；习近平舔洋屌，吸精瓶吸洋精！齐心舔洋屌吸洋精，彭丽媛舔洋屌吸洋精，习明泽舔洋屌吸洋精！ https://t.co/L4eShx9X14 https://t.co/6MczpU3kLA,"prophesy秘谶：四鸟相继飞，白羽撞山尽！
毛泽东靠皇军他皇球恩婊叔苏俄他白球恩婊叔裤裆里的“枪杆子出政权”！
习近平靠亚非拉他白球恩婊叔黑球恩婊叔裤裆里的“枪杆子保政权”！
“讲好中国共产党国际卖淫国际慰安国际舔洋屌故事”，传播中国共产党“学妓强国”的光辉事迹！",Prophesy秘谶,2022
https://t.co/nEGN7bspcP,@wanjunxie 共产党“挟洋屌自重”，“挟洋绿自重”，做一个堂堂正正的国际卖淫国际慰安国际舔洋屌的中国人，毕竟共产党累世巨妓祖传卖淫！农民带婊舔洋屌，工人带婊舔洋屌，穷人带婊舔洋屌，人民带婊舔洋屌；习近平舔洋屌，吸精瓶吸洋精！齐心舔洋屌吸洋精，彭丽媛舔洋屌吸洋精，习明泽舔洋屌吸洋精！ https://t.co/nEGN7bspcP,"prophesy秘谶：四鸟相继飞，白羽撞山尽！
毛泽东靠皇军他皇球恩婊叔苏俄他白球恩婊叔裤裆里的“枪杆子出政权”！
习近平靠亚非拉他白球恩婊叔黑球恩婊叔裤裆里的“枪杆子保政权”！
“讲好中国共产党国际卖淫国际慰安国际舔洋屌故事”，传播中国共产党“学妓强国”的光辉事迹！",Prophesy秘谶,2022
https://t.co/P27EKmWBLF,@Jam79922967 共产党“挟洋屌自重”，“挟洋绿自重”，做一个堂堂正正的国际卖淫国际慰安国际舔洋屌的中国人，毕竟共产党累世巨妓祖传卖淫！农民带婊舔洋屌，工人带婊舔洋屌，穷人带婊舔洋屌，人民带婊舔洋屌；习近平舔洋屌，吸精瓶吸洋精！齐心舔洋屌吸洋精，彭丽媛舔洋屌吸洋精，习明泽舔洋屌吸洋精！ https://t.co/P27EKmWBLF,"prophesy秘谶：四鸟相继飞，白羽撞山尽！
毛泽东靠皇军他皇球恩婊叔苏俄他白球恩婊叔裤裆里的“枪杆子出政权”！
习近平靠亚非拉他白球恩婊叔黑球恩婊叔裤裆里的“枪杆子保政权”！
“讲好中国共产党国际卖淫国际慰安国际舔洋屌故事”，传播中国共产党“学妓强国”的光辉事迹！",Prophesy秘谶,2022
https://t.co/VNuEC7uZXw,@Chunyu_China 学习雷妓好榜样，舔了洋屌探了档！ https://t.co/VNuEC7uZXw,"prophesy秘谶：四鸟相继飞，白羽撞山尽！
毛泽东靠皇军他皇球恩婊叔苏俄他白球恩婊叔裤裆里的“枪杆子出政权”！
习近平靠亚非拉他白球恩婊叔黑球恩婊叔裤裆里的“枪杆子保政权”！
“讲好中国共产党国际卖淫国际慰安国际舔洋屌故事”，传播中国共产党“学妓强国”的光辉事迹！",Prophesy秘谶,2022
https://t.co/XLehtzv1Rz,共产党“挟洋屌自重”，“挟洋绿自重”，做一个堂堂正正的国际卖淫国际慰安国际舔洋屌的中国人，毕竟共产党累世巨妓祖传卖淫！农民带婊舔洋屌，工人带婊舔洋屌，穷人带婊舔洋屌，人民带婊舔洋屌；习近平舔洋屌，吸精瓶吸洋精！齐心舔洋屌吸洋精，彭丽媛舔洋屌吸洋精，习明泽舔洋屌吸洋精！ https://t.co/XLehtzv1Rz https://t.co/Lr4MIxpzsc,"prophesy秘谶：四鸟相继飞，白羽撞山尽！
毛泽东靠皇军他皇球恩婊叔苏俄他白球恩婊叔裤裆里的“枪杆子出政权”！
习近平靠亚非拉他白球恩婊叔黑球恩婊叔裤裆里的“枪杆子保政权”！
“讲好中国共产党国际卖淫国际慰安国际舔洋屌故事”，传播中国共产党“学妓强国”的光辉事迹！",Prophesy秘谶,2022
https://t.co/AWcNynZBGg,@lazydjay 共产党“挟洋屌自重”，“挟洋绿自重”，做一个堂堂正正的国际卖淫国际慰安国际舔洋屌的中国人，毕竟共产党累世巨妓祖传卖淫！农民带婊舔洋屌，工人带婊舔洋屌，穷人带婊舔洋屌，人民带婊舔洋屌；习近平舔洋屌，吸精瓶吸洋精！齐心舔洋屌吸洋精，彭丽媛舔洋屌吸洋精，习明泽舔洋屌吸洋精！ https://t.co/AWcNynZBGg,"prophesy秘谶：四鸟相继飞，白羽撞山尽！
毛泽东靠皇军他皇球恩婊叔苏俄他白球恩婊叔裤裆里的“枪杆子出政权”！
习近平靠亚非拉他白球恩婊叔黑球恩婊叔裤裆里的“枪杆子保政权”！
“讲好中国共产党国际卖淫国际慰安国际舔洋屌故事”，传播中国共产党“学妓强国”的光辉事迹！",Prophesy秘谶,2022
https://t.co/WW0KwVsK7X,共产党“挟洋屌自重”，“挟洋绿自重”，做一个堂堂正正的国际卖淫国际慰安国际舔洋屌的中国人，毕竟共产党累世巨妓祖传卖淫！农民带婊舔洋屌，工人带婊舔洋屌，穷人带婊舔洋屌，人民带婊舔洋屌；习近平舔洋屌，吸精瓶吸洋精！齐心舔洋屌吸洋精，彭丽媛舔洋屌吸洋精，习明泽舔洋屌吸洋精！ https://t.co/WW0KwVsK7X https://t.co/caqqfRB4VJ,"prophesy秘谶：四鸟相继飞，白羽撞山尽！
毛泽东靠皇军他皇球恩婊叔苏俄他白球恩婊叔裤裆里的“枪杆子出政权”！
习近平靠亚非拉他白球恩婊叔黑球恩婊叔裤裆里的“枪杆子保政权”！
“讲好中国共产党国际卖淫国际慰安国际舔洋屌故事”，传播中国共产党“学妓强国”的光辉事迹！",Prophesy秘谶,2022
https://t.co/TBTpoORv6y,@dw_chinese 共产党“挟洋屌自重”，“挟洋绿自重”，做一个堂堂正正的国际卖淫国际慰安国际舔洋屌的中国人，毕竟共产党累世巨妓祖传卖淫！农民带婊舔洋屌，工人带婊舔洋屌，穷人带婊舔洋屌，人民带婊舔洋屌；习近平舔洋屌，吸精瓶吸洋精！齐心舔洋屌吸洋精，彭丽媛舔洋屌吸洋精，习明泽舔洋屌吸洋精！ https://t.co/TBTpoORv6y,"prophesy秘谶：四鸟相继飞，白羽撞山尽！
毛泽东靠皇军他皇球恩婊叔苏俄他白球恩婊叔裤裆里的“枪杆子出政权”！
习近平靠亚非拉他白球恩婊叔黑球恩婊叔裤裆里的“枪杆子保政权”！
“讲好中国共产党国际卖淫国际慰安国际舔洋屌故事”，传播中国共产党“学妓强国”的光辉事迹！",Prophesy秘谶,2022
https://t.co/faaqbWLsnV,共产党“挟洋屌自重”，“挟洋绿自重”，做一个堂堂正正的国际卖淫国际慰安国际舔洋屌的中国人，毕竟共产党累世巨妓祖传卖淫！农民带婊舔洋屌，工人带婊舔洋屌，穷人带婊舔洋屌，人民带婊舔洋屌；习近平舔洋屌，吸精瓶吸洋精！齐心舔洋屌吸洋精，彭丽媛舔洋屌吸洋精，习明泽舔洋屌吸洋精！ https://t.co/faaqbWLsnV https://t.co/enGRa45w2o,"prophesy秘谶：四鸟相继飞，白羽撞山尽！
毛泽东靠皇军他皇球恩婊叔苏俄他白球恩婊叔裤裆里的“枪杆子出政权”！
习近平靠亚非拉他白球恩婊叔黑球恩婊叔裤裆里的“枪杆子保政权”！
“讲好中国共产党国际卖淫国际慰安国际舔洋屌故事”，传播中国共产党“学妓强国”的光辉事迹！",Prophesy秘谶,2022
https://t.co/tjsL86w2ux,@645Pr0RoZT8CwA7 共产党“挟洋屌自重”，“挟洋绿自重”，做一个堂堂正正的国际卖淫国际慰安国际舔洋屌的中国人，毕竟共产党累世巨妓祖传卖淫！农民带婊舔洋屌，工人带婊舔洋屌，穷人带婊舔洋屌，人民带婊舔洋屌；习近平舔洋屌，吸精瓶吸洋精！齐心舔洋屌吸洋精，彭丽媛舔洋屌吸洋精，习明泽舔洋屌吸洋精！ https://t.co/tjsL86w2ux,"prophesy秘谶：四鸟相继飞，白羽撞山尽！
毛泽东靠皇军他皇球恩婊叔苏俄他白球恩婊叔裤裆里的“枪杆子出政权”！
习近平靠亚非拉他白球恩婊叔黑球恩婊叔裤裆里的“枪杆子保政权”！
“讲好中国共产党国际卖淫国际慰安国际舔洋屌故事”，传播中国共产党“学妓强国”的光辉事迹！",Prophesy秘谶,2022
https://t.co/swhPVSltRN,共产党“挟洋屌自重”，“挟洋绿自重”，做一个堂堂正正的国际卖淫国际慰安国际舔洋屌的中国人，毕竟共产党累世巨妓祖传卖淫！农民带婊舔洋屌，工人带婊舔洋屌，穷人带婊舔洋屌，人民带婊舔洋屌；习近平舔洋屌，吸精瓶吸洋精！齐心舔洋屌吸洋精，彭丽媛舔洋屌吸洋精，习明泽舔洋屌吸洋精！ https://t.co/swhPVSltRN https://t.co/DHvSC12LI3,"prophesy秘谶：四鸟相继飞，白羽撞山尽！
毛泽东靠皇军他皇球恩婊叔苏俄他白球恩婊叔裤裆里的“枪杆子出政权”！
习近平靠亚非拉他白球恩婊叔黑球恩婊叔裤裆里的“枪杆子保政权”！
“讲好中国共产党国际卖淫国际慰安国际舔洋屌故事”，传播中国共产党“学妓强国”的光辉事迹！",Prophesy秘谶,2022
https://t.co/5ENXWUnXze,@PDChinese 共产党“挟洋屌自重”，“挟洋绿自重”，做一个堂堂正正的国际卖淫国际慰安国际舔洋屌的中国人，毕竟共产党累世巨妓祖传卖淫！农民带婊舔洋屌，工人带婊舔洋屌，穷人带婊舔洋屌，人民带婊舔洋屌；习近平舔洋屌，吸精瓶吸洋精！齐心舔洋屌吸洋精，彭丽媛舔洋屌吸洋精，习明泽舔洋屌吸洋精！ https://t.co/5ENXWUnXze,"prophesy秘谶：四鸟相继飞，白羽撞山尽！
毛泽东靠皇军他皇球恩婊叔苏俄他白球恩婊叔裤裆里的“枪杆子出政权”！
习近平靠亚非拉他白球恩婊叔黑球恩婊叔裤裆里的“枪杆子保政权”！
“讲好中国共产党国际卖淫国际慰安国际舔洋屌故事”，传播中国共产党“学妓强国”的光辉事迹！",Prophesy秘谶,2022
https://t.co/yncidPb262,@MaRenBot51 是了，他们说的话都是内心的投射，黄男爱黒屌白屌 https://t.co/yncidPb262,,泔水婆,2022
https://t.co/dlXM7ahxe7,"學長學弟當然要分享好菜
上次品嘗過可口的推友 @weibtm
一定要介紹大屌隊長也來幹射他

有沒有人想被我幹? +1
還是想被洋屌隊長幹? +2
或是也想一起來幹射weibtm +3 https://t.co/dlXM7ahxe7","體育系.體操隊.上翹.想多認識人.一起運動

https://t.co/mE0SpHbhQp
https://t.co/2KZEn40rmw (支援無信用卡,銀聯,支付寶)
單片購買
Pubu https://t.co/dw0IePW4wo
Mono (可用支付寶,手機點選) https://t.co/HxSpzw1DiH",體操學長,2022
https://t.co/Cc9AneXvi3,共产党“挟洋屌自重”，“挟洋绿自重”，做一个堂堂正正的国际卖淫国际慰安国际舔洋屌的中国人，毕竟共产党累世巨妓祖传卖淫！农民带婊舔洋屌，工人带婊舔洋屌，穷人带婊舔洋屌，人民带婊舔洋屌；习近平舔洋屌，吸精瓶吸洋精！齐心舔洋屌吸洋精，彭丽媛舔洋屌吸洋精，习明泽舔洋屌吸洋精！ https://t.co/Cc9AneXvi3 https://t.co/b35P16aSuR,"prophesy秘谶：四鸟相继飞，白羽撞山尽！
毛泽东靠皇军他皇球恩婊叔苏俄他白球恩婊叔裤裆里的“枪杆子出政权”！
习近平靠亚非拉他白球恩婊叔黑球恩婊叔裤裆里的“枪杆子保政权”！
“讲好中国共产党国际卖淫国际慰安国际舔洋屌故事”，传播中国共产党“学妓强国”的光辉事迹！",Prophesy秘谶,2022
https://t.co/BSi4j0WQSE,@CGMeifangZhang 共产党“挟洋屌自重”，“挟洋绿自重”，做一个堂堂正正的国际卖淫国际慰安国际舔洋屌的中国人，毕竟共产党累世巨妓祖传卖淫！农民带婊舔洋屌，工人带婊舔洋屌，穷人带婊舔洋屌，人民带婊舔洋屌；习近平舔洋屌，吸精瓶吸洋精！齐心舔洋屌吸洋精，彭丽媛舔洋屌吸洋精，习明泽舔洋屌吸洋精！ https://t.co/BSi4j0WQSE,"prophesy秘谶：四鸟相继飞，白羽撞山尽！
毛泽东靠皇军他皇球恩婊叔苏俄他白球恩婊叔裤裆里的“枪杆子出政权”！
习近平靠亚非拉他白球恩婊叔黑球恩婊叔裤裆里的“枪杆子保政权”！
“讲好中国共产党国际卖淫国际慰安国际舔洋屌故事”，传播中国共产党“学妓强国”的光辉事迹！",Prophesy秘谶,2022
https://t.co/cjxrTOP757,@AmbLiuXiaoMing 共产党“挟洋屌自重”，“挟洋绿自重”，做一个堂堂正正的国际卖淫国际慰安国际舔洋屌的中国人，毕竟共产党累世巨妓祖传卖淫！农民带婊舔洋屌，工人带婊舔洋屌，穷人带婊舔洋屌，人民带婊舔洋屌；习近平舔洋屌，吸精瓶吸洋精！齐心舔洋屌吸洋精，彭丽媛舔洋屌吸洋精，习明泽舔洋屌吸洋精！ https://t.co/cjxrTOP757,"prophesy秘谶：四鸟相继飞，白羽撞山尽！
毛泽东靠皇军他皇球恩婊叔苏俄他白球恩婊叔裤裆里的“枪杆子出政权”！
习近平靠亚非拉他白球恩婊叔黑球恩婊叔裤裆里的“枪杆子保政权”！
“讲好中国共产党国际卖淫国际慰安国际舔洋屌故事”，传播中国共产党“学妓强国”的光辉事迹！",Prophesy秘谶,2022
https://t.co/EsVh1cTShH,@xinwendiaocha 共产党“挟洋屌自重”，“挟洋绿自重”，做一个堂堂正正的国际卖淫国际慰安国际舔洋屌的中国人，毕竟共产党累世巨妓祖传卖淫！农民带婊舔洋屌，工人带婊舔洋屌，穷人带婊舔洋屌，人民带婊舔洋屌；习近平舔洋屌，吸精瓶吸洋精！齐心舔洋屌吸洋精，彭丽媛舔洋屌吸洋精，习明泽舔洋屌吸洋精！ https://t.co/EsVh1cTShH,"prophesy秘谶：四鸟相继飞，白羽撞山尽！
毛泽东靠皇军他皇球恩婊叔苏俄他白球恩婊叔裤裆里的“枪杆子出政权”！
习近平靠亚非拉他白球恩婊叔黑球恩婊叔裤裆里的“枪杆子保政权”！
“讲好中国共产党国际卖淫国际慰安国际舔洋屌故事”，传播中国共产党“学妓强国”的光辉事迹！",Prophesy秘谶,2022
https://t.co/MKoTOseUoA,共产党“挟洋屌自重”，“挟洋绿自重”，做一个堂堂正正的国际卖淫国际慰安国际舔洋屌的中国人，毕竟共产党累世巨妓祖传卖淫！农民带婊舔洋屌，工人带婊舔洋屌，穷人带婊舔洋屌，人民带婊舔洋屌；习近平舔洋屌，吸精瓶吸洋精！齐心舔洋屌吸洋精，彭丽媛舔洋屌吸洋精，习明泽舔洋屌吸洋精！ https://t.co/MKoTOseUoA https://t.co/AxYIslIvCt,"prophesy秘谶：四鸟相继飞，白羽撞山尽！
毛泽东靠皇军他皇球恩婊叔苏俄他白球恩婊叔裤裆里的“枪杆子出政权”！
习近平靠亚非拉他白球恩婊叔黑球恩婊叔裤裆里的“枪杆子保政权”！
“讲好中国共产党国际卖淫国际慰安国际舔洋屌故事”，传播中国共产党“学妓强国”的光辉事迹！",Prophesy秘谶,2022
https://t.co/aMSEGjiKiu,@CGMeifangZhang 共产党“挟洋屌自重”，“挟洋绿自重”，做一个堂堂正正的国际卖淫国际慰安国际舔洋屌的中国人，毕竟共产党累世巨妓祖传卖淫！农民带婊舔洋屌，工人带婊舔洋屌，穷人带婊舔洋屌，人民带婊舔洋屌；习近平舔洋屌，吸精瓶吸洋精！齐心舔洋屌吸洋精，彭丽媛舔洋屌吸洋精，习明泽舔洋屌吸洋精！ https://t.co/aMSEGjiKiu,"prophesy秘谶：四鸟相继飞，白羽撞山尽！
毛泽东靠皇军他皇球恩婊叔苏俄他白球恩婊叔裤裆里的“枪杆子出政权”！
习近平靠亚非拉他白球恩婊叔黑球恩婊叔裤裆里的“枪杆子保政权”！
“讲好中国共产党国际卖淫国际慰安国际舔洋屌故事”，传播中国共产党“学妓强国”的光辉事迹！",Prophesy秘谶,2022
https://t.co/phr3M3JOFG,共产党“挟洋屌自重”，“挟洋绿自重”，做一个堂堂正正的国际卖淫国际慰安国际舔洋屌的中国人，毕竟共产党累世巨妓祖传卖淫！农民带婊舔洋屌，工人带婊舔洋屌，穷人带婊舔洋屌，人民带婊舔洋屌；习近平舔洋屌，吸精瓶吸洋精！齐心舔洋屌吸洋精，彭丽媛舔洋屌吸洋精，习明泽舔洋屌吸洋精！ https://t.co/phr3M3JOFG https://t.co/PyyfnUTC9x,"prophesy秘谶：四鸟相继飞，白羽撞山尽！
毛泽东靠皇军他皇球恩婊叔苏俄他白球恩婊叔裤裆里的“枪杆子出政权”！
习近平靠亚非拉他白球恩婊叔黑球恩婊叔裤裆里的“枪杆子保政权”！
“讲好中国共产党国际卖淫国际慰安国际舔洋屌故事”，传播中国共产党“学妓强国”的光辉事迹！",Prophesy秘谶,2022
https://t.co/AMxTp9oVQz,@AmbLiuXiaoMing 共产党“挟洋屌自重”，“挟洋绿自重”，做一个堂堂正正的国际卖淫国际慰安国际舔洋屌的中国人，毕竟共产党累世巨妓祖传卖淫！农民带婊舔洋屌，工人带婊舔洋屌，穷人带婊舔洋屌，人民带婊舔洋屌；习近平舔洋屌，吸精瓶吸洋精！齐心舔洋屌吸洋精，彭丽媛舔洋屌吸洋精，习明泽舔洋屌吸洋精！ https://t.co/AMxTp9oVQz,"prophesy秘谶：四鸟相继飞，白羽撞山尽！
毛泽东靠皇军他皇球恩婊叔苏俄他白球恩婊叔裤裆里的“枪杆子出政权”！
习近平靠亚非拉他白球恩婊叔黑球恩婊叔裤裆里的“枪杆子保政权”！
“讲好中国共产党国际卖淫国际慰安国际舔洋屌故事”，传播中国共产党“学妓强国”的光辉事迹！",Prophesy秘谶,2022
https://t.co/Pjk9hq2rQL,共产党“挟洋屌自重”，“挟洋绿自重”，做一个堂堂正正的国际卖淫国际慰安国际舔洋屌的中国人，毕竟共产党累世巨妓祖传卖淫！农民带婊舔洋屌，工人带婊舔洋屌，穷人带婊舔洋屌，人民带婊舔洋屌；习近平舔洋屌，吸精瓶吸洋精！齐心舔洋屌吸洋精，彭丽媛舔洋屌吸洋精，习明泽舔洋屌吸洋精！ https://t.co/Pjk9hq2rQL https://t.co/4RTEdnYrkb,"prophesy秘谶：四鸟相继飞，白羽撞山尽！
毛泽东靠皇军他皇球恩婊叔苏俄他白球恩婊叔裤裆里的“枪杆子出政权”！
习近平靠亚非拉他白球恩婊叔黑球恩婊叔裤裆里的“枪杆子保政权”！
“讲好中国共产党国际卖淫国际慰安国际舔洋屌故事”，传播中国共产党“学妓强国”的光辉事迹！",Prophesy秘谶,2022
https://t.co/x5ymbSJEoM,@lude_media 共产党“挟洋屌自重”，“挟洋绿自重”，做一个堂堂正正的国际卖淫国际慰安国际舔洋屌的中国人，毕竟共产党累世巨妓祖传卖淫！农民带婊舔洋屌，工人带婊舔洋屌，穷人带婊舔洋屌，人民带婊舔洋屌；习近平舔洋屌，吸精瓶吸洋精！齐心舔洋屌吸洋精，彭丽媛舔洋屌吸洋精，习明泽舔洋屌吸洋精！ https://t.co/x5ymbSJEoM,"prophesy秘谶：四鸟相继飞，白羽撞山尽！
毛泽东靠皇军他皇球恩婊叔苏俄他白球恩婊叔裤裆里的“枪杆子出政权”！
习近平靠亚非拉他白球恩婊叔黑球恩婊叔裤裆里的“枪杆子保政权”！
“讲好中国共产党国际卖淫国际慰安国际舔洋屌故事”，传播中国共产党“学妓强国”的光辉事迹！",Prophesy秘谶,2022
https://t.co/Jv18hC3Dr5,共产党“挟洋屌自重”，“挟洋绿自重”，做一个堂堂正正的国际卖淫国际慰安国际舔洋屌的中国人，毕竟共产党累世巨妓祖传卖淫！农民带婊舔洋屌，工人带婊舔洋屌，穷人带婊舔洋屌，人民带婊舔洋屌；习近平舔洋屌，吸精瓶吸洋精！齐心舔洋屌吸洋精，彭丽媛舔洋屌吸洋精，习明泽舔洋屌吸洋精！ https://t.co/Jv18hC3Dr5 https://t.co/kwTR0PKJ6P,"prophesy秘谶：四鸟相继飞，白羽撞山尽！
毛泽东靠皇军他皇球恩婊叔苏俄他白球恩婊叔裤裆里的“枪杆子出政权”！
习近平靠亚非拉他白球恩婊叔黑球恩婊叔裤裆里的“枪杆子保政权”！
“讲好中国共产党国际卖淫国际慰安国际舔洋屌故事”，传播中国共产党“学妓强国”的光辉事迹！",Prophesy秘谶,2022
https://t.co/kSiRpHdqtT,@chenjglawyer 共产党“挟洋屌自重”，“挟洋绿自重”，做一个堂堂正正的国际卖淫国际慰安国际舔洋屌的中国人，毕竟共产党累世巨妓祖传卖淫！农民带婊舔洋屌，工人带婊舔洋屌，穷人带婊舔洋屌，人民带婊舔洋屌；习近平舔洋屌，吸精瓶吸洋精！齐心舔洋屌吸洋精，彭丽媛舔洋屌吸洋精，习明泽舔洋屌吸洋精！ https://t.co/kSiRpHdqtT,"prophesy秘谶：四鸟相继飞，白羽撞山尽！
毛泽东靠皇军他皇球恩婊叔苏俄他白球恩婊叔裤裆里的“枪杆子出政权”！
习近平靠亚非拉他白球恩婊叔黑球恩婊叔裤裆里的“枪杆子保政权”！
“讲好中国共产党国际卖淫国际慰安国际舔洋屌故事”，传播中国共产党“学妓强国”的光辉事迹！",Prophesy秘谶,2022
https://t.co/oA5foAJvnh,共产党“挟洋屌自重”，“挟洋绿自重”，做一个堂堂正正的国际卖淫国际慰安国际舔洋屌的中国人，毕竟共产党累世巨妓祖传卖淫！农民带婊舔洋屌，工人带婊舔洋屌，穷人带婊舔洋屌，人民带婊舔洋屌；习近平舔洋屌，吸精瓶吸洋精！齐心舔洋屌吸洋精，彭丽媛舔洋屌吸洋精，习明泽舔洋屌吸洋精！ https://t.co/oA5foAJvnh https://t.co/lUbqqfCj0h,"prophesy秘谶：四鸟相继飞，白羽撞山尽！
毛泽东靠皇军他皇球恩婊叔苏俄他白球恩婊叔裤裆里的“枪杆子出政权”！
习近平靠亚非拉他白球恩婊叔黑球恩婊叔裤裆里的“枪杆子保政权”！
“讲好中国共产党国际卖淫国际慰安国际舔洋屌故事”，传播中国共产党“学妓强国”的光辉事迹！",Prophesy秘谶,2022
https://t.co/Tync3lhSjd,@RhgbuEaAsCCyPrA 共产党“挟洋屌自重”，“挟洋绿自重”，做一个堂堂正正的国际卖淫国际慰安国际舔洋屌的中国人，毕竟共产党累世巨妓祖传卖淫！农民带婊舔洋屌，工人带婊舔洋屌，穷人带婊舔洋屌，人民带婊舔洋屌；习近平舔洋屌，吸精瓶吸洋精！齐心舔洋屌吸洋精，彭丽媛舔洋屌吸洋精，习明泽舔洋屌吸洋精！ https://t.co/Tync3lhSjd,"prophesy秘谶：四鸟相继飞，白羽撞山尽！
毛泽东靠皇军他皇球恩婊叔苏俄他白球恩婊叔裤裆里的“枪杆子出政权”！
习近平靠亚非拉他白球恩婊叔黑球恩婊叔裤裆里的“枪杆子保政权”！
“讲好中国共产党国际卖淫国际慰安国际舔洋屌故事”，传播中国共产党“学妓强国”的光辉事迹！",Prophesy秘谶,2022
https://t.co/FuAbdKa40V,共产党“挟洋屌自重”，“挟洋绿自重”，做一个堂堂正正的国际卖淫国际慰安国际舔洋屌的中国人，毕竟共产党累世巨妓祖传卖淫！农民带婊舔洋屌，工人带婊舔洋屌，穷人带婊舔洋屌，人民带婊舔洋屌；习近平舔洋屌，吸精瓶吸洋精！齐心舔洋屌吸洋精，彭丽媛舔洋屌吸洋精，习明泽舔洋屌吸洋精！ https://t.co/FuAbdKa40V,"prophesy秘谶：四鸟相继飞，白羽撞山尽！
毛泽东靠皇军他皇球恩婊叔苏俄他白球恩婊叔裤裆里的“枪杆子出政权”！
习近平靠亚非拉他白球恩婊叔黑球恩婊叔裤裆里的“枪杆子保政权”！
“讲好中国共产党国际卖淫国际慰安国际舔洋屌故事”，传播中国共产党“学妓强国”的光辉事迹！",Prophesy秘谶,2022
